direction,pnl_pct,bars_held,symbol,entry_time,exit_time,entry_price,exit_price,peak_pnl_pct,exit_reason,ml_prob,kelly_fraction,notional_usd,pnl_pct_net,pnl_usd
short,0.012093607305936097,4,CHZUSDT,1769878800,1769882400,0.0438,0.0432703,0.040867579908675795,trail_stop,0.8498176705947127,0.15,75.0,0.010893607305936097,0.8170205479452073
short,0.08131326949384411,6,CRVUSDT,1769878800,1769884200,0.2924,0.268624,0.1080711354309166,trail_stop,0.8873444227774051,0.15,75.0,0.0801132694938441,6.008495212038308
short,0.07913907284768212,6,FILUSDT,1769878800,1769884200,1.057,0.9733499999999999,0.10596026490066225,trail_stop,0.8225234782402293,0.15,75.0,0.07793907284768212,5.845430463576159
short,0.08771428571428556,6,GALAUSDT,1769878800,1769884200,0.0049,0.0044702000000000006,0.11428571428571424,trail_stop,0.841016888098576,0.15,75.0,0.08651428571428556,6.488571428571417
short,0.0890751445086704,6,HIGHUSDT,1769878800,1769884200,0.173,0.15759,0.11560693641618493,trail_stop,0.8206604694875351,0.15,75.0,0.0878751445086704,6.59063583815028
short,0.0009585702680748829,1,APTUSDT,1769884200,1769885100,1.231,1.22982,0.03005686433793675,trail_stop,0.8478969048799778,0.15,75.0,-0.000241429731925117,-0.018107229894383774
short,0.00033873343151686664,2,ARBUSDT,1769884200,1769886000,0.1358,0.135754,0.029455081001472778,trail_stop,0.8722164419486597,0.15,75.0,-0.0008612665684831333,-0.064594992636235
short,0.0013939937247870544,1,BLURUSDT,1769884200,1769885100,0.02231,0.0222789,0.03047960555804572,trail_stop,0.8829074602428788,0.15,75.0,0.00019399372478705454,0.01454952935902909
short,-0.008046181172291287,3,FLOKIUSDT,1769884200,1769886900,3.378e-05,3.40518e-05,0.02131438721136767,trail_stop,0.8594588830921592,0.15,75.0,-0.009246181172291286,-0.6934635879218465
short,-0.05499999999999993,19,HBARUSDT,1769884200,1769901300,0.08827,0.09312485,0.014840829273819028,stop_loss,0.8531008262529179,0.15,75.0,-0.05619999999999993,-4.2149999999999945
short,-0.005933634400157061,4,BCHUSDT,1770002100,1770005700,509.3,512.322,0.023365403494993196,trail_stop,0.8366086010972376,0.15,75.0,-0.007133634400157061,-0.5350225800117796
short,0.01613965744400526,1,CHZUSDT,1770002100,1770003000,0.04554,0.044805,0.04479578392621871,trail_stop,0.8638206671417247,0.15,75.0,0.014939657444005262,1.1204743083003945
short,-0.0025802047781570327,2,DOGEUSDT,1770002100,1770003900,0.10255,0.1028146,0.02662116040955628,trail_stop,0.8828116325490778,0.15,75.0,-0.0037802047781570324,-0.28351535836177744
short,0.00024905004301696045,2,ETHUSDT,1770002100,1770003900,2231.68,2231.1241999999997,0.02936800975050185,trail_stop,0.9132220712765369,0.15,75.0,-0.0009509499569830394,-0.07132124677372796
